review_id,order_id,review_score,review_comment,estimated_delivery_date,actual_delivery_date,review_date
R001735,O002443,4,"Product is okay, average quality.",2024-11-23,2024-11-26,2024-11-30
R001736,O002444,4,Good value for money.,2024-02-16,2024-02-14,2024-02-15
R001737,O002446,3,"Works fine, nothing special.",2023-11-12,2023-11-13,2023-11-14
R001738,O002447,5,"Great product, fast delivery!",2024-06-10,2024-06-10,2024-06-11
R001739,O002448,3,Delivery took longer than expected.,2024-11-20,2024-11-22,2024-11-26
R001740,O002449,4,"Excellent quality, will buy again.",2024-02-25,2024-02-24,2024-02-26
R001741,O002450,4,"Great product, fast delivery!",2023-05-19,2023-05-19,2023-05-21
R001742,O002451,2,Decent but packaging could improve.,2023-07-14,2023-07-15,2023-07-17
R001743,O002452,3,"Product is okay, average quality.",2023-06-28,2023-07-01,2023-07-03
R001744,O002453,5,"Excellent quality, will buy again.",2023-07-24,2023-07-22,2023-07-26
R001745,O002454,5,"Excellent quality, will buy again.",2023-08-11,2023-08-10,2023-08-14
R001746,O002455,5,Exactly as described. Very happy.,2024-01-29,2024-01-29,2024-01-30
R001747,O002456,3,"Works fine, nothing special.",2024-02-07,2024-02-09,2024-02-11
R001748,O002457,3,"Product is okay, average quality.",2023-11-15,2023-11-17,2023-11-19
R001749,O002458,5,"Excellent quality, will buy again.",2024-03-27,2024-03-26,2024-03-29
R001750,O002460,3,"Product is okay, average quality.",2023-03-10,2023-03-11,2023-03-14
R001751,O002462,3,Decent but packaging could improve.,2023-12-21,2023-12-23,2023-12-24
R001752,O002463,3,Decent but packaging could improve.,2023-06-07,2023-06-10,2023-06-13
R001753,O002465,3,"Works fine, nothing special.",2023-10-20,2023-10-20,2023-10-21
R001754,O002466,4,"Product is okay, average quality.",2024-08-12,2024-08-15,2024-08-19
R001755,O002468,2,Decent but packaging could improve.,2024-04-20,2024-04-21,2024-04-22
R001756,O002469,2,Decent but packaging could improve.,2024-04-09,2024-04-10,2024-04-13
R001757,O002470,1,"Poor packaging, item was scratched.",2024-08-27,2024-09-03,2024-09-07
R001758,O002471,5,"Great product, fast delivery!",2024-11-12,2024-11-11,2024-11-13
R001759,O002472,3,Delivery took longer than expected.,2023-01-06,2023-01-09,2023-01-13
R001760,O002473,3,Decent but packaging could improve.,2023-04-12,2023-04-13,2023-04-14
R001761,O002475,2,"Works fine, nothing special.",2023-11-30,2023-12-03,2023-12-04
R001762,O002476,4,"Excellent quality, will buy again.",2024-01-18,2024-01-17,2024-01-19
R001763,O002477,3,"Works fine, nothing special.",2024-04-12,2024-04-12,2024-04-15
R001764,O002478,3,Decent but packaging could improve.,2024-04-29,2024-04-30,2024-05-02
R001765,O002479,5,Exactly as described. Very happy.,2024-11-11,2024-11-11,2024-11-14
R001766,O002482,5,Loved it!,2023-07-16,2023-07-16,2023-07-19
R001767,O002485,4,Good value for money.,2023-06-14,2023-06-13,2023-06-15
R001768,O002487,3,"Product is okay, average quality.",2023-07-09,2023-07-10,2023-07-14
R001769,O002488,4,Decent but packaging could improve.,2023-06-18,2023-06-19,2023-06-21
R001770,O002489,4,Delivery took longer than expected.,2023-04-27,2023-04-30,2023-05-04
R001771,O002490,5,Loved it!,2024-10-18,2024-10-17,2024-10-18
R001772,O002494,2,"Works fine, nothing special.",2024-06-07,2024-06-10,2024-06-11
R001773,O002495,2,Delivery took longer than expected.,2024-06-12,2024-06-14,2024-06-16
R001774,O002496,4,"Works fine, nothing special.",2023-08-09,2023-08-11,2023-08-13
R001775,O002498,2,"Product is okay, average quality.",2023-06-13,2023-06-15,2023-06-17
R001776,O002499,4,"Great product, fast delivery!",2024-12-30,2024-12-29,2025-01-02
R001777,O002500,4,"Great product, fast delivery!",2024-03-16,2024-03-16,2024-03-20
R001778,O002501,2,"Product is okay, average quality.",2024-11-20,2024-11-21,2024-11-25
R001779,O002502,4,"Great product, fast delivery!",2023-08-25,2023-08-23,2023-08-26
R001780,O002503,2,"Very late delivery, disappointed.",2024-07-16,2024-07-21,2024-07-22
R001781,O002504,4,Delivery took longer than expected.,2024-07-02,2024-07-04,2024-07-07
R001782,O002506,2,"Product is okay, average quality.",2024-12-31,2025-01-02,2025-01-06
R001783,O002507,3,"Works fine, nothing special.",2023-11-04,2023-11-06,2023-11-08
R001784,O002509,4,Delivery took longer than expected.,2024-04-28,2024-04-29,2024-04-30
R001785,O002510,3,Delivery took longer than expected.,2024-06-10,2024-06-13,2024-06-15
R001786,O002511,4,Delivery took longer than expected.,2024-02-12,2024-02-15,2024-02-19
R001787,O002512,5,"Great product, fast delivery!",2023-06-17,2023-06-15,2023-06-18
R001788,O002514,3,"Works fine, nothing special.",2023-08-19,2023-08-17,2023-08-18
R001789,O002515,4,Good value for money.,2023-11-29,2023-11-28,2023-11-29
R001790,O002516,4,Delivery took longer than expected.,2024-03-25,2024-03-27,2024-03-29
R001791,O002518,3,"Works fine, nothing special.",2023-06-20,2023-06-23,2023-06-27
R001792,O002520,3,"Works fine, nothing special.",2023-07-20,2023-07-19,2023-07-20
R001793,O002521,4,Loved it!,2023-06-13,2023-06-13,2023-06-16
R001794,O002522,3,Product quality not as expected.,2024-08-03,2024-08-13,2024-08-15
R001795,O002524,4,Delivery took longer than expected.,2023-10-30,2023-10-31,2023-11-02
R001796,O002527,3,"Product is okay, average quality.",2024-10-10,2024-10-13,2024-10-14
R001797,O002528,3,"Product is okay, average quality.",2023-05-25,2023-05-26,2023-05-29
R001798,O002529,3,"Works fine, nothing special.",2024-12-16,2024-12-17,2024-12-20
R001799,O002530,4,Exactly as described. Very happy.,2023-10-16,2023-10-15,2023-10-19
R001800,O002531,4,Loved it!,2023-09-09,2023-09-07,2023-09-11
R001801,O002532,3,"Works fine, nothing special.",2023-02-23,2023-02-26,2023-03-01
R001802,O002533,5,Exactly as described. Very happy.,2023-12-23,2023-12-22,2023-12-25
R001803,O002534,4,Good value for money.,2023-03-19,2023-03-19,2023-03-21
R001804,O002535,4,"Works fine, nothing special.",2023-07-08,2023-07-10,2023-07-13
R001805,O002536,2,Decent but packaging could improve.,2023-08-12,2023-08-13,2023-08-14
R001806,O002538,5,Loved it!,2024-11-01,2024-10-30,2024-11-02
R001807,O002539,5,Good value for money.,2023-08-10,2023-08-10,2023-08-14
R001808,O002540,4,Good value for money.,2024-10-31,2024-10-29,2024-10-30
R001809,O002541,3,"Works fine, nothing special.",2024-10-24,2024-10-26,2024-10-28
R001810,O002542,3,"Works fine, nothing special.",2024-06-14,2024-06-13,2024-06-14
R001811,O002543,4,Delivery took longer than expected.,2023-04-17,2023-04-19,2023-04-23
R001812,O002544,3,"Works fine, nothing special.",2024-05-26,2024-05-29,2024-06-01
R001813,O002545,2,"Product is okay, average quality.",2024-12-18,2024-12-19,2024-12-20
R001814,O002548,5,Good value for money.,2023-12-20,2023-12-19,2023-12-20
R001815,O002550,5,Exactly as described. Very happy.,2024-01-01,2023-12-30,2024-01-03
R001816,O002552,2,"Product is okay, average quality.",2023-08-14,2023-08-16,2023-08-18
R001817,O002555,3,"Works fine, nothing special.",2023-04-10,2023-04-13,2023-04-17
R001818,O002558,3,Decent but packaging could improve.,2024-04-29,2024-04-30,2024-05-01
R001819,O002559,2,Delivery took longer than expected.,2024-06-17,2024-06-18,2024-06-19
R001820,O002560,1,Product quality not as expected.,2024-08-19,2024-08-26,2024-08-29
R001821,O002561,4,Exactly as described. Very happy.,2024-12-06,2024-12-06,2024-12-07
R001822,O002562,5,"Great product, fast delivery!",2023-09-01,2023-08-30,2023-08-31
R001823,O002564,2,"Product is okay, average quality.",2023-04-16,2023-04-18,2023-04-22
R001824,O002565,2,"Product is okay, average quality.",2024-05-29,2024-06-01,2024-06-05
R001825,O002566,4,"Works fine, nothing special.",2024-06-17,2024-06-20,2024-06-24
R001826,O002567,4,"Excellent quality, will buy again.",2024-04-19,2024-04-19,2024-04-20
R001827,O002568,2,"Product is okay, average quality.",2023-07-24,2023-07-25,2023-07-26
R001828,O002569,5,"Great product, fast delivery!",2024-10-16,2024-10-16,2024-10-19
R001829,O002570,5,Good value for money.,2023-05-16,2023-05-15,2023-05-18
R001830,O002571,3,"Works fine, nothing special.",2023-03-06,2023-03-08,2023-03-12
R001831,O002574,4,Decent but packaging could improve.,2024-10-07,2024-10-10,2024-10-14
R001832,O002576,4,"Product is okay, average quality.",2023-05-28,2023-05-31,2023-06-03
R001833,O002578,5,"Great product, fast delivery!",2024-02-01,2024-01-30,2024-01-31
R001834,O002579,4,"Works fine, nothing special.",2023-05-25,2023-05-28,2023-05-29
R001835,O002581,4,Decent but packaging could improve.,2023-12-11,2023-12-12,2023-12-13
R001836,O002583,5,Exactly as described. Very happy.,2023-11-09,2023-11-07,2023-11-08
R001837,O002584,3,Received a damaged item.,2024-09-13,2024-09-21,2024-09-25
R001838,O002585,1,Not worth the price.,2024-09-21,2024-09-27,2024-09-29
R001839,O002586,5,"Great product, fast delivery!",2024-05-21,2024-05-19,2024-05-21
R001840,O002587,4,Loved it!,2023-03-09,2023-03-09,2023-03-13
R001841,O002588,4,"Works fine, nothing special.",2024-10-22,2024-10-25,2024-10-28
R001842,O002589,4,"Works fine, nothing special.",2024-04-13,2024-04-15,2024-04-18
R001843,O002590,3,Decent but packaging could improve.,2024-06-03,2024-06-06,2024-06-09
R001844,O002592,3,Delivery took longer than expected.,2024-11-09,2024-11-09,2024-11-13
R001845,O002593,4,Delivery took longer than expected.,2024-06-27,2024-06-30,2024-07-01
R001846,O002594,3,"Works fine, nothing special.",2023-03-11,2023-03-09,2023-03-12
R001847,O002596,4,"Excellent quality, will buy again.",2024-11-27,2024-11-27,2024-12-01
R001848,O002598,5,Exactly as described. Very happy.,2024-12-10,2024-12-08,2024-12-09
R001849,O002599,4,Good value for money.,2024-04-17,2024-04-16,2024-04-18
R001850,O002601,4,"Works fine, nothing special.",2023-08-02,2023-08-03,2023-08-07
R001851,O002602,3,"Product is okay, average quality.",2023-07-21,2023-07-23,2023-07-27
R001852,O002603,4,Decent but packaging could improve.,2024-12-05,2024-12-07,2024-12-10
R001853,O002604,5,Good value for money.,2023-08-11,2023-08-09,2023-08-12
R001854,O002605,2,Not worth the price.,2024-07-23,2024-07-31,2024-08-03
R001855,O002607,4,"Product is okay, average quality.",2023-04-27,2023-04-29,2023-05-02
R001856,O002609,3,"Product is okay, average quality.",2024-02-03,2024-02-05,2024-02-06
R001857,O002610,4,Loved it!,2024-12-22,2024-12-22,2024-12-26
R001858,O002612,4,"Great product, fast delivery!",2023-09-29,2023-09-29,2023-10-02
R001859,O002613,5,Exactly as described. Very happy.,2023-09-30,2023-09-30,2023-10-03
R001860,O002615,3,"Works fine, nothing special.",2023-11-14,2023-11-16,2023-11-18
R001861,O002621,5,Exactly as described. Very happy.,2023-08-01,2023-08-01,2023-08-03
R001862,O002622,5,Good value for money.,2023-02-08,2023-02-07,2023-02-08
R001863,O002623,4,"Great product, fast delivery!",2024-04-28,2024-04-26,2024-04-27
R001864,O002624,2,"Product is okay, average quality.",2024-02-28,2024-03-02,2024-03-05
R001865,O002625,3,"Works fine, nothing special.",2023-11-29,2023-12-02,2023-12-05
R001866,O002626,5,"Great product, fast delivery!",2023-11-13,2023-11-12,2023-11-14
R001867,O002627,2,"Very late delivery, disappointed.",2024-07-30,2024-08-08,2024-08-10
R001868,O002628,4,"Works fine, nothing special.",2023-06-10,2023-06-13,2023-06-15
R001869,O002630,4,"Product is okay, average quality.",2024-04-15,2024-04-18,2024-04-19
R001870,O002631,4,Good value for money.,2023-12-03,2023-12-02,2023-12-05
R001871,O002632,4,Loved it!,2023-11-20,2023-11-20,2023-11-24
R001872,O002633,4,Exactly as described. Very happy.,2023-07-25,2023-07-23,2023-07-26
R001873,O002636,3,Delivery took longer than expected.,2023-08-25,2023-08-27,2023-08-31
R001874,O002637,2,Delivery took longer than expected.,2024-02-13,2024-02-16,2024-02-17
R001875,O002638,2,Decent but packaging could improve.,2024-12-28,2024-12-29,2025-01-01
R001876,O002639,5,Good value for money.,2023-11-14,2023-11-14,2023-11-15
R001877,O002640,5,Loved it!,2024-11-20,2024-11-19,2024-11-21
R001878,O002641,4,Good value for money.,2023-10-03,2023-10-01,2023-10-04
R001879,O002642,5,"Great product, fast delivery!",2023-02-26,2023-02-25,2023-02-28
R001880,O002644,4,Good value for money.,2023-11-25,2023-11-23,2023-11-25
R001881,O002646,5,Loved it!,2023-01-31,2023-01-31,2023-02-01
R001882,O002647,3,Delivery took longer than expected.,2024-11-22,2024-11-22,2024-11-24
R001883,O002649,4,"Works fine, nothing special.",2024-07-05,2024-07-06,2024-07-10
R001884,O002652,3,Decent but packaging could improve.,2023-02-10,2023-02-11,2023-02-14
R001885,O002654,5,Loved it!,2024-11-24,2024-11-24,2024-11-27
R001886,O002655,5,"Great product, fast delivery!",2023-11-15,2023-11-15,2023-11-17
R001887,O002656,5,"Great product, fast delivery!",2023-04-29,2023-04-27,2023-04-29
R001888,O002657,4,"Product is okay, average quality.",2024-01-02,2024-01-03,2024-01-06
R001889,O002658,4,Good value for money.,2023-09-10,2023-09-09,2023-09-12
R001890,O002660,2,Delivery took longer than expected.,2024-03-21,2024-03-24,2024-03-27
R001891,O002663,4,Loved it!,2023-01-23,2023-01-22,2023-01-23
R001892,O002664,5,Exactly as described. Very happy.,2024-12-06,2024-12-05,2024-12-08
R001893,O002665,2,Delivery took longer than expected.,2023-06-15,2023-06-16,2023-06-20
R001894,O002667,3,"Product is okay, average quality.",2023-05-08,2023-05-09,2023-05-10
R001895,O002669,3,"Works fine, nothing special.",2023-11-02,2023-11-03,2023-11-05
R001896,O002670,2,"Very late delivery, disappointed.",2024-08-07,2024-08-13,2024-08-17
R001897,O002672,3,"Works fine, nothing special.",2023-11-24,2023-11-27,2023-11-30
R001898,O002673,3,"Product is okay, average quality.",2024-04-30,2024-05-02,2024-05-05
R001899,O002675,4,Good value for money.,2024-10-13,2024-10-11,2024-10-12
R001900,O002676,2,Delivery took longer than expected.,2024-10-19,2024-10-22,2024-10-26
R001901,O002677,5,"Excellent quality, will buy again.",2023-02-01,2023-01-31,2023-02-01
R001902,O002678,2,Product quality not as expected.,2024-07-07,2024-07-17,2024-07-21
R001903,O002681,4,"Works fine, nothing special.",2023-12-26,2023-12-28,2023-12-30
R001904,O002682,5,Good value for money.,2024-12-24,2024-12-24,2024-12-27
R001905,O002683,3,"Product is okay, average quality.",2024-06-20,2024-06-19,2024-06-20
R001906,O002685,3,"Product is okay, average quality.",2024-01-10,2024-01-13,2024-01-15
R001907,O002686,4,Delivery took longer than expected.,2024-12-08,2024-12-09,2024-12-13
R001908,O002687,3,"Works fine, nothing special.",2024-10-16,2024-10-17,2024-10-18
R001909,O002688,3,Decent but packaging could improve.,2023-03-20,2023-03-23,2023-03-26
R001910,O002689,4,"Works fine, nothing special.",2024-05-25,2024-05-27,2024-05-31
R001911,O002690,4,Good value for money.,2023-09-19,2023-09-19,2023-09-22
R001912,O002692,5,Loved it!,2023-10-08,2023-10-06,2023-10-07
R001913,O002693,4,Delivery took longer than expected.,2023-06-29,2023-07-02,2023-07-05
R001914,O002694,1,Product quality not as expected.,2024-09-07,2024-09-11,2024-09-15
R001915,O002695,3,"Product is okay, average quality.",2023-09-12,2023-09-14,2023-09-17
R001916,O002696,3,Not worth the price.,2024-09-16,2024-09-25,2024-09-28
R001917,O002698,2,Delivery took longer than expected.,2023-08-13,2023-08-15,2023-08-18
R001918,O002699,4,Exactly as described. Very happy.,2023-06-27,2023-06-25,2023-06-27
R001919,O002703,5,"Great product, fast delivery!",2024-01-31,2024-01-30,2024-02-01
R001920,O002704,2,"Works fine, nothing special.",2023-07-13,2023-07-15,2023-07-16
R001921,O002705,5,"Excellent quality, will buy again.",2023-11-30,2023-11-29,2023-11-30
R001922,O002706,3,"Works fine, nothing special.",2023-10-26,2023-10-27,2023-10-31
R001923,O002708,5,Good value for money.,2024-11-10,2024-11-09,2024-11-13
R001924,O002710,4,Good value for money.,2023-08-23,2023-08-22,2023-08-25
R001925,O002711,4,Delivery took longer than expected.,2023-03-12,2023-03-13,2023-03-17
R001926,O002713,5,"Excellent quality, will buy again.",2023-02-14,2023-02-12,2023-02-14
R001927,O002714,3,"Works fine, nothing special.",2023-08-28,2023-08-30,2023-09-03
R001928,O002715,5,Good value for money.,2023-08-13,2023-08-13,2023-08-14
R001929,O002716,3,Delivery took longer than expected.,2023-08-25,2023-08-26,2023-08-28
R001930,O002717,4,Exactly as described. Very happy.,2023-05-09,2023-05-09,2023-05-12
R001931,O002718,1,Received a damaged item.,2024-07-09,2024-07-15,2024-07-19
R001932,O002719,5,"Excellent quality, will buy again.",2023-04-24,2023-04-23,2023-04-27
R001933,O002720,4,"Product is okay, average quality.",2024-03-16,2024-03-19,2024-03-20
R001934,O002721,5,"Excellent quality, will buy again.",2023-04-22,2023-04-22,2023-04-25
R001935,O002722,3,"Works fine, nothing special.",2023-02-08,2023-02-11,2023-02-13
R001936,O002724,5,Good value for money.,2023-05-18,2023-05-17,2023-05-19
R001937,O002725,3,Not worth the price.,2024-09-07,2024-09-12,2024-09-15
R001938,O002727,5,Exactly as described. Very happy.,2023-04-01,2023-03-30,2023-04-01
R001939,O002728,5,"Excellent quality, will buy again.",2024-12-31,2024-12-29,2025-01-01
R001940,O002729,3,Decent but packaging could improve.,2023-07-31,2023-07-31,2023-08-04
R001941,O002730,2,"Works fine, nothing special.",2024-10-29,2024-10-31,2024-11-04
R001942,O002731,3,"Product is okay, average quality.",2023-06-01,2023-06-01,2023-06-02
R001943,O002732,2,"Product is okay, average quality.",2024-10-31,2024-11-01,2024-11-04
R001944,O002734,3,Decent but packaging could improve.,2023-12-20,2023-12-23,2023-12-27
R001945,O002735,5,Loved it!,2024-07-05,2024-07-04,2024-07-08
R001946,O002738,2,Not worth the price.,2024-09-15,2024-09-24,2024-09-25
R001947,O002739,5,Loved it!,2024-11-21,2024-11-21,2024-11-24
R001948,O002740,3,Delivery took longer than expected.,2023-06-12,2023-06-13,2023-06-15
R001949,O002741,3,Delivery took longer than expected.,2023-07-31,2023-08-03,2023-08-04
R001950,O002742,4,Loved it!,2023-07-08,2023-07-08,2023-07-11
R001951,O002743,3,"Works fine, nothing special.",2023-10-24,2023-10-26,2023-10-30
R001952,O002744,5,Good value for money.,2023-10-23,2023-10-21,2023-10-23
R001953,O002745,3,Decent but packaging could improve.,2024-01-25,2024-01-28,2024-01-31
